Ticker,SecurityType,Name,Sector,Industry,Country,Currency,Date,Close
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-05-31,178.86367797851562
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-06-29,188.5539093017578
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-07-31,197.3328399658203
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-08-31,210.86561584472656
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-09-28,212.44845581054688
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-10-31,206.7953643798828
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-11-30,209.6895294189453
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2018-12-31,184.6932373046875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-01-31,194.59388732910156
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-02-28,198.85585021972656
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-03-29,220.1287078857422
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-04-30,223.21054077148438
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-05-31,218.38955688476562
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-06-28,240.88668823242188
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-07-31,251.2510528564453
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-08-30,269.2833251953125
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-09-30,263.2081604003906
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-10-31,272.01983642578125
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-11-29,274.4919738769531
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2019-12-31,269.09942626953125
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-01-31,279.7197570800781
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-02-28,257.94134521484375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-03-31,261.6020202636719
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-04-30,278.6325378417969
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-05-29,283.6626892089844
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-06-30,278.82574462890625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-07-31,299.9945983886719
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-08-31,320.38861083984375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-09-30,327.1528625488281
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-10-30,330.20068359375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-11-30,361.73236083984375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2020-12-31,357.00421142578125
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-01-29,333.93231201171875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-02-26,314.246337890625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-03-31,334.6391906738281
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-04-30,354.01324462890625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-05-28,359.8930358886719
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-06-30,376.4477233886719
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-07-30,409.6099548339844
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-08-31,434.1739196777344
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-09-30,428.3212890625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-10-29,469.2948303222656
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-11-30,514.9697265625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2021-12-31,542.008056640625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-01-31,482.2698974609375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-02-28,496.50213623046875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-03-31,550.6227416992188
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-04-29,509.25299072265625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-05-31,446.5206604003906
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-06-30,459.0289001464844
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-07-29,519.3231201171875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-08-31,500.9027099609375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-09-30,453.09576416015625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-10-31,482.007568359375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-11-30,518.2902221679688
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2022-12-30,438.7566223144531
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-01-31,491.2729187011719
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-02-28,466.17083740234375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-03-31,478.38885498046875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-04-28,484.5027160644531
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-05-31,493.5597229003906
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-06-30,519.4360961914062
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-07-31,540.9418334960938
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-08-31,530.9537963867188
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-09-29,546.1106567382812
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-10-31,534.0083618164062
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-11-30,574.015380859375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2023-12-29,653.7643432617188
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-01-31,688.2315063476562
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-02-29,737.8555297851562
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-03-28,726.6868896484375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-04-30,718.1867065429688
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-05-31,804.6095581054688
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-06-28,844.4480590820312
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-07-31,817.80322265625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-08-30,887.8238525390625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-09-30,881.9937744140625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-10-31,869.716796875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-11-29,968.2027587890625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2024-12-31,912.80322265625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-01-31,976.1724853515625
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-02-28,1045.796630859375
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-03-31,943.2426147460938
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-04-30,991.8318481445312
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-05-30,1038.740966796875
COST,EQUITY,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,2025-06-30,988.5704345703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-06-30,1780.47998046875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-07-31,1901.10595703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-08-28,1916.0595703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-09-30,1735.7843017578125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-10-30,1775.664306640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-11-30,1949.143310546875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2015-12-31,1965.095458984375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-01-29,1848.4459228515625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-02-29,1838.4759521484375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-03-31,1960.560546875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-04-29,1982.4996337890625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-05-31,2069.258056640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-06-30,2178.95458984375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-07-29,2295.630615234375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-08-31,2557.903076171875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-09-30,2555.0986328125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-10-31,2636.878173828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-11-30,2652.834716796875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2016-12-30,2822.377197265625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-01-31,2762.538818359375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-02-28,2712.672607421875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-03-31,2802.878173828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-04-28,2811.855224609375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-05-31,2784.923828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-06-30,2727.0703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-07-31,2650.265380859375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-08-31,2708.118896484375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-09-29,2830.012939453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-10-31,2827.0205078125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-11-30,2559.680419921875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2017-12-29,2650.456298828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-01-31,2605.56689453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-02-28,2396.084228515625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-03-29,2403.54296875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-04-30,2575.153564453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-05-31,2758.737060546875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-06-29,2668.94091796875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-07-31,2607.08154296875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-08-31,2547.2177734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-09-28,2506.502685546875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-10-31,2343.859375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-11-30,2142.302001953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2018-12-31,2066.467529296875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-01-31,2185.20751953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-02-28,2376.787353515625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-03-29,2370.326904296875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-04-30,2554.962646484375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-05-31,2462.145751953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-06-28,2556.958984375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-07-31,2729.618896484375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-08-30,2731.614501953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-09-30,2782.714111328125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-10-31,2810.660888671875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-11-29,2944.40673828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2019-12-31,3036.232177734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-01-31,2850.585205078125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-02-28,2633.996337890625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-03-31,2194.4306640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-04-30,2396.101806640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-05-29,2616.7431640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-06-30,2745.5341796875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-07-31,2761.508056640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-08-28,2825.404052734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-09-30,2791.677001953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-10-30,2715.794677734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-11-30,2932.45947265625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2020-12-31,3053.272216796875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-01-29,3017.328125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-02-26,3090.21533203125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-03-31,3386.695068359375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-04-30,3422.649169921875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-05-28,3683.31787109375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-06-30,3652.357421875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-07-30,3600.423095703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-08-31,3862.091064453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-09-30,3485.7841796875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-10-29,3501.7646484375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-11-30,3651.58349609375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2021-12-31,3895.289306640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-01-31,3708.514892578125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-02-28,3381.91015625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-03-31,3069.22607421875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-04-29,3214.594482421875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-05-31,3270.543701171875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-06-30,2821.44970703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-07-29,3138.163330078125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-08-31,3172.63232421875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-09-30,2907.595703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-10-31,3126.414306640625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-11-30,3289.779052734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2022-12-30,3296.27392578125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-01-31,3750.398193359375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-02-28,3904.270751953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-03-31,4079.18994140625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-04-28,3855.816650390625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-05-31,3803.845947265625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-06-30,4343.54052734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-07-31,4647.36865234375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-08-31,4540.42919921875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-09-29,4539.42919921875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-10-31,4418.73876953125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-11-30,4983.44970703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2023-12-29,5408.34765625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-01-31,5622.28173828125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-02-29,6571.99169921875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-03-28,6826.275390625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-04-30,6234.4248046875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-05-31,6116.79345703125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-06-28,5894.8369140625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-07-31,6630.69189453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-08-30,6743.02734375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-09-30,6817.0166015625
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-10-31,7392.93310546875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-11-29,8061.189453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2024-12-31,7413.25439453125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-01-31,8047.1904296875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-02-28,8113.18408203125
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-03-31,6709.65380859375
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-04-30,7033.63671875
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-05-30,6694.0
CRH.L,EQUITY,CRH plc,Basic Materials,Building Materials,Ireland,GBp,2025-06-30,6712.0
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-06-30,88.42485809326172
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-07-31,89.43167114257812
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-08-31,89.197509765625
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-09-30,77.39900970458984
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-10-30,77.06239318847656
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-11-30,78.62254333496094
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2015-12-31,78.83588409423828
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-01-29,74.38253021240234
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-02-29,80.43017578125
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-03-31,88.76223754882812
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-04-29,90.9032211303711
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-05-31,92.89315032958984
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-06-30,94.5573959350586
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-07-29,92.41893768310547
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-08-31,94.13007354736328
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-09-30,92.07439422607422
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-10-31,94.12110137939453
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-11-30,101.00100708007812
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2016-12-30,99.30821990966797
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-01-31,98.24571228027344
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-02-28,93.32548522949219
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-03-31,96.13519287109375
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-04-28,91.59992218017578
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-05-31,91.85971069335938
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-06-30,86.48393249511719
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-07-31,88.46923828125
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-08-31,86.17365264892578
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-09-29,91.27000427246094
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-10-31,99.95199584960938
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-11-30,104.98976135253906
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2017-12-29,103.78433227539062
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-01-31,104.29574584960938
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-02-28,94.30186462402344
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-03-29,95.6763916015625
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-04-30,98.71869659423828
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-05-31,98.75202178955078
CSL,EQUITY,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,2018-06-29,99.59801483154297
